video_id,gesture_label,original_source_dataset,original_split,assigned_split,train_test_usage,experiment_stage
vid_05505,Swipe Left,Jester,unknown,DS3,test,task3
vid_05506,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05507,Stop Sign,Jester,unknown,DS1,test,task1
vid_05508,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05509,Stop Sign,Jester,unknown,Train,train,baseline
vid_05510,Swipe Left,Jester,unknown,DS1,test,task1
vid_05511,Stop Sign,Jester,unknown,Train,train,baseline
vid_05512,Stop Sign,Jester,unknown,Train,train,baseline
vid_05513,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05514,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05515,Swipe Right,Jester,unknown,Train,train,baseline
vid_05516,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05517,Swipe Right,Jester,unknown,Train,train,baseline
vid_05518,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05519,Thumb Down,Jester,unknown,Train,train,baseline
vid_05520,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05521,Thumb Down,Jester,unknown,Train,train,baseline
vid_05522,Swipe Right,Jester,unknown,DS3,test,task3
vid_05523,Thumb Down,Jester,unknown,Train,train,baseline
vid_05524,Swipe Right,Jester,unknown,Train,train,baseline
vid_05525,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05526,Rolling Forward,Jester,unknown,DS2,test,task2
vid_05527,Swipe Right,Jester,unknown,DS3,test,task3
vid_05528,Thumb Down,Jester,unknown,Train,train,baseline
vid_05529,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05530,Swipe Left,Jester,unknown,Train,train,baseline
vid_05531,Rolling Forward,Jester,unknown,DS3,test,task3
vid_05532,Stop Sign,Jester,unknown,Train,train,baseline
vid_05533,Swipe Right,Jester,unknown,Train,train,baseline
vid_05534,Rolling Backward,Jester,unknown,DS3,test,task3
vid_05535,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05536,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05537,Stop Sign,Jester,unknown,Train,train,baseline
vid_05538,Stop Sign,Jester,unknown,DS1,test,task1
vid_05539,Swipe Left,Jester,unknown,Train,train,baseline
vid_05540,Thumb Down,Jester,unknown,Train,train,baseline
vid_05541,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05542,Swipe Right,Jester,unknown,Train,train,baseline
vid_05543,Swipe Right,Jester,unknown,DS2,test,task2
vid_05544,Thumb Down,Jester,unknown,DS2,test,task2
vid_05545,Stop Sign,Jester,unknown,Train,train,baseline
vid_05546,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05547,Rolling Forward,Jester,unknown,DS3,test,task3
vid_05548,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05549,Thumb Down,Jester,unknown,Train,train,baseline
vid_05550,Swipe Left,Jester,unknown,Train,train,baseline
vid_05551,Swipe Right,Jester,unknown,Train,train,baseline
vid_05552,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05553,Swipe Left,Jester,unknown,Train,train,baseline
vid_05554,Swipe Left,Jester,unknown,DS3,test,task3
vid_05555,Swipe Right,Jester,unknown,Train,train,baseline
vid_05556,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05557,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05558,Swipe Left,Jester,unknown,Train,train,baseline
vid_05559,Swipe Left,Jester,unknown,Train,train,baseline
vid_05560,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05561,Swipe Right,Jester,unknown,Train,train,baseline
vid_05562,Rolling Forward,Jester,unknown,DS2,test,task2
vid_05563,Thumb Down,Jester,unknown,DS3,test,task3
vid_05564,Swipe Left,Jester,unknown,Train,train,baseline
vid_05565,Stop Sign,Jester,unknown,Train,train,baseline
vid_05566,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05567,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05568,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05569,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05570,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05571,Rolling Forward,Jester,unknown,DS2,test,task2
vid_05572,Swipe Left,Jester,unknown,Train,train,baseline
vid_05573,Thumb Down,Jester,unknown,DS2,test,task2
vid_05574,Swipe Left,Jester,unknown,Train,train,baseline
vid_05575,Swipe Left,Jester,unknown,Train,train,baseline
vid_05576,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05577,Rolling Backward,Jester,unknown,DS3,test,task3
vid_05578,Swipe Right,Jester,unknown,DS2,test,task2
vid_05579,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05580,Stop Sign,Jester,unknown,Train,train,baseline
vid_05581,Stop Sign,Jester,unknown,DS2,test,task2
vid_05582,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05583,Swipe Right,Jester,unknown,DS1,test,task1
vid_05584,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05585,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05586,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05587,Swipe Right,Jester,unknown,Train,train,baseline
vid_05588,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05589,Thumb Down,Jester,unknown,DS1,test,task1
vid_05590,Stop Sign,Jester,unknown,DS2,test,task2
vid_05591,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05592,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05593,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05594,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05595,Thumb Down,Jester,unknown,Train,train,baseline
vid_05596,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05597,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05598,Stop Sign,Jester,unknown,Train,train,baseline
vid_05599,Swipe Left,Jester,unknown,Train,train,baseline
vid_05600,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05601,Thumb Down,Jester,unknown,Train,train,baseline
vid_05602,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05603,Swipe Left,Jester,unknown,Train,train,baseline
vid_05604,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05605,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05606,Stop Sign,Jester,unknown,Train,train,baseline
vid_05607,Swipe Right,Jester,unknown,Train,train,baseline
vid_05608,Thumb Down,Jester,unknown,Train,train,baseline
vid_05609,Swipe Left,Jester,unknown,DS2,test,task2
vid_05610,Thumb Down,Jester,unknown,Train,train,baseline
vid_05611,Thumb Down,Jester,unknown,Train,train,baseline
vid_05612,Swipe Left,Jester,unknown,Train,train,baseline
vid_05613,Thumb Down,Jester,unknown,Train,train,baseline
vid_05614,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05615,Thumb Down,Jester,unknown,Train,train,baseline
vid_05616,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05617,Rolling Backward,Jester,unknown,DS3,test,task3
vid_05618,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05619,Stop Sign,Jester,unknown,Train,train,baseline
vid_05620,Swipe Right,Jester,unknown,Train,train,baseline
vid_05621,Stop Sign,Jester,unknown,Train,train,baseline
vid_05622,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05623,Stop Sign,Jester,unknown,DS3,test,task3
vid_05624,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05625,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05626,Stop Sign,Jester,unknown,Train,train,baseline
vid_05627,Thumb Down,Jester,unknown,Train,train,baseline
vid_05628,Swipe Right,Jester,unknown,DS1,test,task1
vid_05629,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05630,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05631,Swipe Right,Jester,unknown,Train,train,baseline
vid_05632,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05633,Thumb Down,Jester,unknown,DS3,test,task3
vid_05634,Thumb Down,Jester,unknown,DS2,test,task2
vid_05635,Swipe Right,Jester,unknown,DS1,test,task1
vid_05636,Swipe Right,Jester,unknown,DS2,test,task2
vid_05637,Thumb Down,Jester,unknown,Train,train,baseline
vid_05638,Swipe Right,Jester,unknown,Train,train,baseline
vid_05639,Stop Sign,Jester,unknown,Train,train,baseline
vid_05640,Stop Sign,Jester,unknown,DS3,test,task3
vid_05641,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05642,Rolling Backward,Jester,unknown,DS3,test,task3
vid_05643,Swipe Left,Jester,unknown,DS1,test,task1
vid_05644,Swipe Left,Jester,unknown,Train,train,baseline
vid_05645,Swipe Right,Jester,unknown,Train,train,baseline
vid_05646,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05647,Thumb Down,Jester,unknown,Train,train,baseline
vid_05648,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05649,Swipe Right,Jester,unknown,Train,train,baseline
vid_05650,Thumb Down,Jester,unknown,DS1,test,task1
vid_05651,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05652,Stop Sign,Jester,unknown,DS1,test,task1
vid_05653,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05654,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05655,Swipe Left,Jester,unknown,Train,train,baseline
vid_05656,Swipe Right,Jester,unknown,Train,train,baseline
vid_05657,Thumb Down,Jester,unknown,Train,train,baseline
vid_05658,Thumb Down,Jester,unknown,Train,train,baseline
vid_05659,Stop Sign,Jester,unknown,DS1,test,task1
vid_05660,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05661,Swipe Right,Jester,unknown,Train,train,baseline
vid_05662,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05663,Stop Sign,Jester,unknown,Train,train,baseline
vid_05664,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05665,Swipe Left,Jester,unknown,Train,train,baseline
vid_05666,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05667,Thumb Down,Jester,unknown,DS1,test,task1
vid_05668,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05669,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05670,Stop Sign,Jester,unknown,DS3,test,task3
vid_05671,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05672,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05673,Swipe Left,Jester,unknown,Train,train,baseline
vid_05674,Swipe Left,Jester,unknown,Train,train,baseline
vid_05675,Stop Sign,Jester,unknown,Train,train,baseline
vid_05676,Thumb Down,Jester,unknown,DS1,test,task1
vid_05677,Rolling Forward,Jester,unknown,DS2,test,task2
vid_05678,Swipe Right,Jester,unknown,Train,train,baseline
vid_05679,Thumb Down,Jester,unknown,DS1,test,task1
vid_05680,Swipe Right,Jester,unknown,Train,train,baseline
vid_05681,Thumb Down,Jester,unknown,DS2,test,task2
vid_05682,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05683,Swipe Right,Jester,unknown,Train,train,baseline
vid_05684,Stop Sign,Jester,unknown,Train,train,baseline
vid_05685,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05686,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05687,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05688,Stop Sign,Jester,unknown,Train,train,baseline
vid_05689,Stop Sign,Jester,unknown,Train,train,baseline
vid_05690,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05691,Stop Sign,Jester,unknown,DS3,test,task3
vid_05692,Swipe Left,Jester,unknown,Train,train,baseline
vid_05693,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05694,Swipe Left,Jester,unknown,DS3,test,task3
vid_05695,Swipe Left,Jester,unknown,Train,train,baseline
vid_05696,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05697,Swipe Right,Jester,unknown,Train,train,baseline
vid_05698,Rolling Forward,Jester,unknown,DS3,test,task3
vid_05699,Stop Sign,Jester,unknown,Train,train,baseline
vid_05700,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05701,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05702,Rolling Forward,Jester,unknown,DS3,test,task3
vid_05703,Swipe Right,Jester,unknown,Train,train,baseline
vid_05704,Stop Sign,Jester,unknown,Train,train,baseline
vid_05705,Swipe Left,Jester,unknown,Train,train,baseline
vid_05706,Swipe Right,Jester,unknown,Train,train,baseline
vid_05707,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05708,Stop Sign,Jester,unknown,Train,train,baseline
vid_05709,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05710,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05711,Swipe Right,Jester,unknown,DS2,test,task2
vid_05712,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05713,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05714,Thumb Down,Jester,unknown,Train,train,baseline
vid_05715,Swipe Right,Jester,unknown,DS2,test,task2
vid_05716,Swipe Right,Jester,unknown,Train,train,baseline
vid_05717,Rolling Backward,Jester,unknown,DS2,test,task2
vid_05718,Swipe Right,Jester,unknown,DS2,test,task2
vid_05719,Swipe Left,Jester,unknown,Train,train,baseline
vid_05720,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05721,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05722,Thumb Down,Jester,unknown,Train,train,baseline
vid_05723,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05724,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05725,Thumb Down,Jester,unknown,Train,train,baseline
vid_05726,Swipe Right,Jester,unknown,Train,train,baseline
vid_05727,Swipe Right,Jester,unknown,DS2,test,task2
vid_05728,Thumb Down,Jester,unknown,Train,train,baseline
vid_05729,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05730,Swipe Right,Jester,unknown,DS3,test,task3
vid_05731,Thumb Down,Jester,unknown,DS2,test,task2
vid_05732,Thumb Down,Jester,unknown,DS3,test,task3
vid_05733,Swipe Left,Jester,unknown,Train,train,baseline
vid_05734,Swipe Right,Jester,unknown,Train,train,baseline
vid_05735,Stop Sign,Jester,unknown,Train,train,baseline
vid_05736,Swipe Left,Jester,unknown,Train,train,baseline
vid_05737,Thumb Down,Jester,unknown,Train,train,baseline
vid_05738,Thumb Down,Jester,unknown,Train,train,baseline
vid_05739,Thumb Down,Jester,unknown,Train,train,baseline
vid_05740,Swipe Left,Jester,unknown,Train,train,baseline
vid_05741,Thumb Down,Jester,unknown,Train,train,baseline
vid_05742,Stop Sign,Jester,unknown,DS3,test,task3
vid_05743,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05744,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05745,Rolling Forward,Jester,unknown,DS3,test,task3
vid_05746,Thumb Down,Jester,unknown,Train,train,baseline
vid_05747,Swipe Right,Jester,unknown,Train,train,baseline
vid_05748,Swipe Right,Jester,unknown,DS2,test,task2
vid_05749,Swipe Right,Jester,unknown,Train,train,baseline
vid_05750,Stop Sign,Jester,unknown,Train,train,baseline
vid_05751,Stop Sign,Jester,unknown,Train,train,baseline
vid_05752,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05753,Thumb Down,Jester,unknown,DS3,test,task3
vid_05754,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05755,Swipe Right,Jester,unknown,Train,train,baseline
vid_05756,Swipe Left,Jester,unknown,DS3,test,task3
vid_05757,Swipe Right,Jester,unknown,Train,train,baseline
vid_05758,Swipe Right,Jester,unknown,Train,train,baseline
vid_05759,Stop Sign,Jester,unknown,Train,train,baseline
vid_05760,Thumb Down,Jester,unknown,Train,train,baseline
vid_05761,Swipe Right,Jester,unknown,DS1,test,task1
vid_05762,Swipe Right,Jester,unknown,Train,train,baseline
vid_05763,Swipe Right,Jester,unknown,Train,train,baseline
vid_05764,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05765,Swipe Right,Jester,unknown,DS2,test,task2
vid_05766,Rolling Forward,Jester,unknown,DS2,test,task2
vid_05767,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05768,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05769,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05770,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05771,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05772,Thumb Down,Jester,unknown,Train,train,baseline
vid_05773,Swipe Right,Jester,unknown,Train,train,baseline
vid_05774,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05775,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05776,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05777,Swipe Left,Jester,unknown,DS2,test,task2
vid_05778,Swipe Right,Jester,unknown,Train,train,baseline
vid_05779,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05780,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05781,Thumb Down,Jester,unknown,Train,train,baseline
vid_05782,Thumb Down,Jester,unknown,DS3,test,task3
vid_05783,Thumb Down,Jester,unknown,DS3,test,task3
vid_05784,Thumb Down,Jester,unknown,DS3,test,task3
vid_05785,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05786,Swipe Right,Jester,unknown,Train,train,baseline
vid_05787,Stop Sign,Jester,unknown,Train,train,baseline
vid_05788,Swipe Left,Jester,unknown,DS3,test,task3
vid_05789,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05790,Swipe Right,Jester,unknown,Train,train,baseline
vid_05791,Thumb Down,Jester,unknown,Train,train,baseline
vid_05792,Swipe Right,Jester,unknown,Train,train,baseline
vid_05793,Stop Sign,Jester,unknown,DS3,test,task3
vid_05794,Thumb Down,Jester,unknown,Train,train,baseline
vid_05795,Stop Sign,Jester,unknown,DS2,test,task2
vid_05796,Thumb Down,Jester,unknown,Train,train,baseline
vid_05797,Thumb Down,Jester,unknown,DS3,test,task3
vid_05798,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05799,Swipe Left,Jester,unknown,Train,train,baseline
vid_05800,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05801,Rolling Backward,Jester,unknown,DS3,test,task3
vid_05802,Stop Sign,Jester,unknown,DS2,test,task2
vid_05803,Thumb Down,Jester,unknown,Train,train,baseline
vid_05804,Thumb Down,Jester,unknown,DS1,test,task1
vid_05805,Stop Sign,Jester,unknown,DS1,test,task1
vid_05806,Stop Sign,Jester,unknown,Train,train,baseline
vid_05807,Swipe Left,Jester,unknown,Train,train,baseline
vid_05808,Swipe Right,Jester,unknown,DS3,test,task3
vid_05809,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05810,Swipe Left,Jester,unknown,Train,train,baseline
vid_05811,Swipe Left,Jester,unknown,Train,train,baseline
vid_05812,Stop Sign,Jester,unknown,Train,train,baseline
vid_05813,Stop Sign,Jester,unknown,Train,train,baseline
vid_05814,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05815,Stop Sign,Jester,unknown,Train,train,baseline
vid_05816,Swipe Right,Jester,unknown,Train,train,baseline
vid_05817,Swipe Right,Jester,unknown,DS2,test,task2
vid_05818,Thumb Down,Jester,unknown,DS3,test,task3
vid_05819,Thumb Down,Jester,unknown,Train,train,baseline
vid_05820,Stop Sign,Jester,unknown,Train,train,baseline
vid_05821,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05822,Rolling Forward,Jester,unknown,Train,train,baseline
vid_05823,Swipe Left,Jester,unknown,Train,train,baseline
vid_05824,Thumb Down,Jester,unknown,Train,train,baseline
vid_05825,Swipe Right,Jester,unknown,DS3,test,task3
vid_05826,Rolling Backward,Jester,unknown,DS1,test,task1
vid_05827,Swipe Left,Jester,unknown,DS3,test,task3
vid_05828,Rolling Backward,Jester,unknown,Train,train,baseline
vid_05829,Rolling Forward,Jester,unknown,DS1,test,task1
vid_05830,Stop Sign,Jester,unknown,Train,train,baseline
vid_05831,Thumb Down,Jester,unknown,Train,train,baseline
vid_05832,Swipe Left,Jester,unknown,Train,train,baseline
vid_05833,Stop Sign,Jester,unknown,Train,train,baseline
